Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Knowsley,E08000011,Upper tier local authority,2020-04-09,29,NA,NA,288,NA,NA
Wigan,E08000010,Upper tier local authority,2020-04-09,13,NA,NA,297,NA,NA
Trafford,E08000009,Upper tier local authority,2020-04-09,16,NA,NA,349,NA,NA
Tameside,E08000008,Upper tier local authority,2020-04-09,14,NA,NA,268,NA,NA
Stockport,E08000007,Upper tier local authority,2020-04-09,35,NA,NA,439,NA,NA
Salford,E08000006,Upper tier local authority,2020-04-09,4,NA,NA,341,NA,NA
Rochdale,E08000005,Upper tier local authority,2020-04-09,16,NA,NA,270,NA,NA
Oldham,E08000004,Upper tier local authority,2020-04-09,12,NA,NA,335,NA,NA
Manchester,E08000003,Upper tier local authority,2020-04-09,50,NA,NA,626,NA,NA
Bury,E08000002,Upper tier local authority,2020-04-09,12,NA,NA,246,NA,NA
Bolton,E08000001,Upper tier local authority,2020-04-09,38,NA,NA,352,NA,NA
Dorset,E06000059,Upper tier local authority,2020-04-09,17,NA,NA,190,NA,NA
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-09,17,NA,NA,204,NA,NA
Northumberland,E06000057,Upper tier local authority,2020-04-09,36,NA,NA,358,NA,NA
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-09,17,NA,NA,271,NA,NA
Bedford,E06000055,Upper tier local authority,2020-04-09,21,NA,NA,215,NA,NA
Wiltshire,E06000054,Upper tier local authority,2020-04-09,17,NA,NA,231,NA,NA
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-09,18,NA,NA,274,NA,NA
Shropshire,E06000051,Upper tier local authority,2020-04-09,14,NA,NA,232,NA,NA
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-09,28,NA,NA,399,NA,NA
Cheshire East,E06000049,Upper tier local authority,2020-04-09,37,NA,NA,377,NA,NA
County Durham,E06000047,Upper tier local authority,2020-04-09,58,NA,NA,590,NA,NA
Isle of Wight,E06000046,Upper tier local authority,2020-04-09,2,NA,NA,46,NA,NA
Southampton,E06000045,Upper tier local authority,2020-04-09,22,NA,NA,249,NA,NA
Portsmouth,E06000044,Upper tier local authority,2020-04-09,10,NA,NA,161,NA,NA
Brighton and Hove,E06000043,Upper tier local authority,2020-04-09,6,NA,NA,214,NA,NA
Milton Keynes,E06000042,Upper tier local authority,2020-04-09,13,NA,NA,281,NA,NA
Wokingham,E06000041,Upper tier local authority,2020-04-09,5,NA,NA,160,NA,NA
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-09,10,NA,NA,146,NA,NA
Slough,E06000039,Upper tier local authority,2020-04-09,8,NA,NA,216,NA,NA
Reading,E06000038,Upper tier local authority,2020-04-09,15,NA,NA,179,NA,NA
West Berkshire,E06000037,Upper tier local authority,2020-04-09,2,NA,NA,144,NA,NA
Bracknell Forest,E06000036,Upper tier local authority,2020-04-09,3,NA,NA,107,NA,NA
Medway,E06000035,Upper tier local authority,2020-04-09,20,NA,NA,360,NA,NA
Thurrock,E06000034,Upper tier local authority,2020-04-09,5,NA,NA,187,NA,NA
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-09,6,NA,NA,206,NA,NA
Luton,E06000032,Upper tier local authority,2020-04-09,16,NA,NA,359,NA,NA
Peterborough,E06000031,Upper tier local authority,2020-04-09,2,NA,NA,105,NA,NA
Swindon,E06000030,Upper tier local authority,2020-04-09,19,NA,NA,155,NA,NA
Torbay,E06000027,Upper tier local authority,2020-04-09,21,NA,NA,93,NA,NA
Plymouth,E06000026,Upper tier local authority,2020-04-09,9,NA,NA,129,NA,NA
South Gloucestershire,E06000025,Upper tier local authority,2020-04-09,13,NA,NA,206,NA,NA
North Somerset,E06000024,Upper tier local authority,2020-04-09,11,NA,NA,113,NA,NA
"Bristol, City of",E06000023,Upper tier local authority,2020-04-09,17,NA,NA,306,NA,NA
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-09,11,NA,NA,108,NA,NA
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-09,11,NA,NA,165,NA,NA
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-09,2,NA,NA,124,NA,NA
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-09,5,NA,NA,96,NA,NA
Nottingham,E06000018,Upper tier local authority,2020-04-09,12,NA,NA,282,NA,NA
Leicester,E06000016,Upper tier local authority,2020-04-09,31,NA,NA,351,NA,NA
Derby,E06000015,Upper tier local authority,2020-04-09,11,NA,NA,341,NA,NA
York,E06000014,Upper tier local authority,2020-04-09,9,NA,NA,120,NA,NA
North Lincolnshire,E06000013,Upper tier local authority,2020-04-09,17,NA,NA,102,NA,NA
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-09,4,NA,NA,69,NA,NA
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-09,9,NA,NA,200,NA,NA
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-09,13,NA,NA,105,NA,NA
Blackpool,E06000009,Upper tier local authority,2020-04-09,11,NA,NA,132,NA,NA
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-09,16,NA,NA,144,NA,NA
Warrington,E06000007,Upper tier local authority,2020-04-09,21,NA,NA,306,NA,NA
Halton,E06000006,Upper tier local authority,2020-04-09,15,NA,NA,188,NA,NA
Darlington,E06000005,Upper tier local authority,2020-04-09,14,NA,NA,121,NA,NA
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-09,18,NA,NA,194,NA,NA
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-09,9,NA,NA,149,NA,NA
Middlesbrough,E06000002,Upper tier local authority,2020-04-09,18,NA,NA,256,NA,NA
Hartlepool,E06000001,Upper tier local authority,2020-04-09,9,NA,NA,74,NA,NA
England,E92000001,Nation,2020-04-08,4170,4174,-4,64134,64064,70
South West,E12000009,Region,2020-04-08,235,NA,NA,2896,NA,NA
South East,E12000008,Region,2020-04-08,554,NA,NA,8548,NA,NA
London,E12000007,Region,2020-04-08,833,NA,NA,16916,NA,NA
East of England,E12000006,Region,2020-04-08,397,NA,NA,5360,NA,NA
West Midlands,E12000005,Region,2020-04-08,382,NA,NA,6794,NA,NA
East Midlands,E12000004,Region,2020-04-08,190,NA,NA,3711,NA,NA
Yorkshire and The Humber,E12000003,Region,2020-04-08,322,NA,NA,4564,NA,NA
North West,E12000002,Region,2020-04-08,756,NA,NA,9538,NA,NA
North East,E12000001,Region,2020-04-08,292,NA,NA,3445,NA,NA
Worcestershire,E10000034,Upper tier local authority,2020-04-08,41,NA,NA,582,NA,NA
West Sussex,E10000032,Upper tier local authority,2020-04-08,39,NA,NA,570,NA,NA
Warwickshire,E10000031,Upper tier local authority,2020-04-08,32,NA,NA,591,NA,NA
Surrey,E10000030,Upper tier local authority,2020-04-08,80,NA,NA,1403,NA,NA
Suffolk,E10000029,Upper tier local authority,2020-04-08,38,NA,NA,415,NA,NA
Staffordshire,E10000028,Upper tier local authority,2020-04-08,49,NA,NA,798,NA,NA
Somerset,E10000027,Upper tier local authority,2020-04-08,15,NA,NA,176,NA,NA
Oxfordshire,E10000025,Upper tier local authority,2020-04-08,63,NA,NA,785,NA,NA
Nottinghamshire,E10000024,Upper tier local authority,2020-04-08,33,NA,NA,594,NA,NA
North Yorkshire,E10000023,Upper tier local authority,2020-04-08,29,NA,NA,407,NA,NA
Northamptonshire,E10000021,Upper tier local authority,2020-04-08,33,NA,NA,649,NA,NA
Norfolk,E10000020,Upper tier local authority,2020-04-08,57,NA,NA,542,NA,NA
Lincolnshire,E10000019,Upper tier local authority,2020-04-08,15,NA,NA,403,NA,NA
Leicestershire,E10000018,Upper tier local authority,2020-04-08,18,NA,NA,462,NA,NA
Lancashire,E10000017,Upper tier local authority,2020-04-08,97,NA,NA,1367,NA,NA
Kent,E10000016,Upper tier local authority,2020-04-08,103,NA,NA,1425,NA,NA
Hertfordshire,E10000015,Upper tier local authority,2020-04-08,85,NA,NA,1337,NA,NA
Hampshire,E10000014,Upper tier local authority,2020-04-08,86,NA,NA,1475,NA,NA
Gloucestershire,E10000013,Upper tier local authority,2020-04-08,58,NA,NA,558,NA,NA
Essex,E10000012,Upper tier local authority,2020-04-08,91,NA,NA,1420,NA,NA
East Sussex,E10000011,Upper tier local authority,2020-04-08,18,NA,NA,292,NA,NA
Devon,E10000008,Upper tier local authority,2020-04-08,12,NA,NA,323,NA,NA
Derbyshire,E10000007,Upper tier local authority,2020-04-08,43,NA,NA,674,NA,NA
Cumbria,E10000006,Upper tier local authority,2020-04-08,87,NA,NA,1129,NA,NA
Cambridgeshire,E10000003,Upper tier local authority,2020-04-08,27,NA,NA,370,NA,NA
Buckinghamshire,E10000002,Upper tier local authority,2020-04-08,32,NA,NA,451,NA,NA
Westminster,E09000033,Upper tier local authority,2020-04-08,14,NA,NA,461,NA,NA
Wandsworth,E09000032,Upper tier local authority,2020-04-08,26,NA,NA,687,NA,NA
Waltham Forest,E09000031,Upper tier local authority,2020-04-08,21,NA,NA,487,NA,NA
Tower Hamlets,E09000030,Upper tier local authority,2020-04-08,22,NA,NA,448,NA,NA
Sutton,E09000029,Upper tier local authority,2020-04-08,29,NA,NA,396,NA,NA
Southwark,E09000028,Upper tier local authority,2020-04-08,41,NA,NA,878,NA,NA
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-08,9,NA,NA,263,NA,NA
Redbridge,E09000026,Upper tier local authority,2020-04-08,29,NA,NA,460,NA,NA
Newham,E09000025,Upper tier local authority,2020-04-08,36,NA,NA,685,NA,NA
Merton,E09000024,Upper tier local authority,2020-04-08,14,NA,NA,457,NA,NA
Lewisham,E09000023,Upper tier local authority,2020-04-08,23,NA,NA,644,NA,NA
Lambeth,E09000022,Upper tier local authority,2020-04-08,32,NA,NA,840,NA,NA
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-08,21,NA,NA,268,NA,NA
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-08,20,NA,NA,341,NA,NA
Islington,E09000019,Upper tier local authority,2020-04-08,11,NA,NA,313,NA,NA
Hounslow,E09000018,Upper tier local authority,2020-04-08,23,NA,NA,444,NA,NA
Hillingdon,E09000017,Upper tier local authority,2020-04-08,18,NA,NA,459,NA,NA
Havering,E09000016,Upper tier local authority,2020-04-08,31,NA,NA,394,NA,NA
Harrow,E09000015,Upper tier local authority,2020-04-08,25,NA,NA,599,NA,NA
Haringey,E09000014,Upper tier local authority,2020-04-08,13,NA,NA,392,NA,NA
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-08,19,NA,NA,362,NA,NA
Hackney,E09000012,Upper tier local authority,2020-04-08,17,NA,NA,459,NA,NA
Greenwich,E09000011,Upper tier local authority,2020-04-08,23,NA,NA,435,NA,NA
Enfield,E09000010,Upper tier local authority,2020-04-08,31,NA,NA,496,NA,NA
Ealing,E09000009,Upper tier local authority,2020-04-08,36,NA,NA,668,NA,NA
Croydon,E09000008,Upper tier local authority,2020-04-08,56,NA,NA,922,NA,NA
Camden,E09000007,Upper tier local authority,2020-04-08,22,NA,NA,404,NA,NA
Bromley,E09000006,Upper tier local authority,2020-04-08,43,NA,NA,702,NA,NA
Brent,E09000005,Upper tier local authority,2020-04-08,43,NA,NA,952,NA,NA
Bexley,E09000004,Upper tier local authority,2020-04-08,16,NA,NA,393,NA,NA
Barnet,E09000003,Upper tier local authority,2020-04-08,49,NA,NA,899,NA,NA
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-08,18,NA,NA,295,NA,NA
City of London,E09000001,Upper tier local authority,2020-04-08,2,NA,NA,13,NA,NA
Gateshead,E08000037,Upper tier local authority,2020-04-08,44,NA,NA,358,NA,NA
Wakefield,E08000036,Upper tier local authority,2020-04-08,25,NA,NA,282,NA,NA
Leeds,E08000035,Upper tier local authority,2020-04-08,44,NA,NA,546,NA,NA
Kirklees,E08000034,Upper tier local authority,2020-04-08,21,NA,NA,295,NA,NA
Calderdale,E08000033,Upper tier local authority,2020-04-08,10,NA,NA,124,NA,NA
Bradford,E08000032,Upper tier local authority,2020-04-08,37,NA,NA,368,NA,NA
Wolverhampton,E08000031,Upper tier local authority,2020-04-08,32,NA,NA,406,NA,NA
Walsall,E08000030,Upper tier local authority,2020-04-08,19,NA,NA,512,NA,NA
Solihull,E08000029,Upper tier local authority,2020-04-08,14,NA,NA,306,NA,NA
Sandwell,E08000028,Upper tier local authority,2020-04-08,34,NA,NA,505,NA,NA
Dudley,E08000027,Upper tier local authority,2020-04-08,16,NA,NA,402,NA,NA
Coventry,E08000026,Upper tier local authority,2020-04-08,10,NA,NA,363,NA,NA
Birmingham,E08000025,Upper tier local authority,2020-04-08,88,NA,NA,1744,NA,NA
Sunderland,E08000024,Upper tier local authority,2020-04-08,51,NA,NA,546,NA,NA
South Tyneside,E08000023,Upper tier local authority,2020-04-08,19,NA,NA,187,NA,NA
North Tyneside,E08000022,Upper tier local authority,2020-04-08,18,NA,NA,274,NA,NA
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-08,30,NA,NA,500,NA,NA
Sheffield,E08000019,Upper tier local authority,2020-04-08,50,NA,NA,1196,NA,NA
Rotherham,E08000018,Upper tier local authority,2020-04-08,21,NA,NA,309,NA,NA
Doncaster,E08000017,Upper tier local authority,2020-04-08,15,NA,NA,201,NA,NA
Barnsley,E08000016,Upper tier local authority,2020-04-08,16,NA,NA,292,NA,NA
Wirral,E08000015,Upper tier local authority,2020-04-08,48,NA,NA,482,NA,NA
Sefton,E08000014,Upper tier local authority,2020-04-08,33,NA,NA,430,NA,NA
St. Helens,E08000013,Upper tier local authority,2020-04-08,15,NA,NA,345,NA,NA
Liverpool,E08000012,Upper tier local authority,2020-04-08,73,NA,NA,795,NA,NA
Knowsley,E08000011,Upper tier local authority,2020-04-08,18,NA,NA,259,NA,NA
Wigan,E08000010,Upper tier local authority,2020-04-08,15,NA,NA,284,NA,NA
Trafford,E08000009,Upper tier local authority,2020-04-08,30,NA,NA,333,NA,NA
Tameside,E08000008,Upper tier local authority,2020-04-08,25,NA,NA,254,NA,NA
Stockport,E08000007,Upper tier local authority,2020-04-08,27,NA,NA,404,NA,NA
Salford,E08000006,Upper tier local authority,2020-04-08,14,NA,NA,337,NA,NA
Rochdale,E08000005,Upper tier local authority,2020-04-08,20,NA,NA,254,NA,NA
Oldham,E08000004,Upper tier local authority,2020-04-08,13,NA,NA,323,NA,NA
Manchester,E08000003,Upper tier local authority,2020-04-08,49,NA,NA,576,NA,NA
Bury,E08000002,Upper tier local authority,2020-04-08,14,NA,NA,234,NA,NA
Bolton,E08000001,Upper tier local authority,2020-04-08,42,NA,NA,314,NA,NA
Dorset,E06000059,Upper tier local authority,2020-04-08,17,NA,NA,173,NA,NA
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-08,15,NA,NA,187,NA,NA
Northumberland,E06000057,Upper tier local authority,2020-04-08,35,NA,NA,322,NA,NA
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-08,16,NA,NA,254,NA,NA
Bedford,E06000055,Upper tier local authority,2020-04-08,20,NA,NA,194,NA,NA
Wiltshire,E06000054,Upper tier local authority,2020-04-08,11,NA,NA,214,NA,NA
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-08,16,NA,NA,256,NA,NA
Shropshire,E06000051,Upper tier local authority,2020-04-08,18,NA,NA,218,NA,NA
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-08,28,NA,NA,371,NA,NA
Cheshire East,E06000049,Upper tier local authority,2020-04-08,32,NA,NA,340,NA,NA
County Durham,E06000047,Upper tier local authority,2020-04-08,53,NA,NA,532,NA,NA
Isle of Wight,E06000046,Upper tier local authority,2020-04-08,5,NA,NA,44,NA,NA
Southampton,E06000045,Upper tier local authority,2020-04-08,13,NA,NA,227,NA,NA
Portsmouth,E06000044,Upper tier local authority,2020-04-08,11,NA,NA,151,NA,NA
Brighton and Hove,E06000043,Upper tier local authority,2020-04-08,19,NA,NA,208,NA,NA
Milton Keynes,E06000042,Upper tier local authority,2020-04-08,11,NA,NA,268,NA,NA
Wokingham,E06000041,Upper tier local authority,2020-04-08,12,NA,NA,155,NA,NA
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-08,3,NA,NA,136,NA,NA
Slough,E06000039,Upper tier local authority,2020-04-08,9,NA,NA,208,NA,NA
Reading,E06000038,Upper tier local authority,2020-04-08,13,NA,NA,164,NA,NA
West Berkshire,E06000037,Upper tier local authority,2020-04-08,5,NA,NA,142,NA,NA
Bracknell Forest,E06000036,Upper tier local authority,2020-04-08,10,NA,NA,104,NA,NA
Medway,E06000035,Upper tier local authority,2020-04-08,22,NA,NA,340,NA,NA
Thurrock,E06000034,Upper tier local authority,2020-04-08,18,NA,NA,182,NA,NA
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-08,5,NA,NA,200,NA,NA
Luton,E06000032,Upper tier local authority,2020-04-08,35,NA,NA,343,NA,NA
Peterborough,E06000031,Upper tier local authority,2020-04-08,5,NA,NA,103,NA,NA
Swindon,E06000030,Upper tier local authority,2020-04-08,15,NA,NA,136,NA,NA
Torbay,E06000027,Upper tier local authority,2020-04-08,3,NA,NA,72,NA,NA
Plymouth,E06000026,Upper tier local authority,2020-04-08,4,NA,NA,120,NA,NA
South Gloucestershire,E06000025,Upper tier local authority,2020-04-08,28,NA,NA,193,NA,NA
North Somerset,E06000024,Upper tier local authority,2020-04-08,5,NA,NA,102,NA,NA
"Bristol, City of",E06000023,Upper tier local authority,2020-04-08,28,NA,NA,289,NA,NA
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-08,8,NA,NA,97,NA,NA
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-08,18,NA,NA,154,NA,NA
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-08,6,NA,NA,122,NA,NA
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-08,5,NA,NA,91,NA,NA
Nottingham,E06000018,Upper tier local authority,2020-04-08,16,NA,NA,270,NA,NA
Rutland,E06000017,Upper tier local authority,2020-04-08,1,NA,NA,9,NA,NA
Leicester,E06000016,Upper tier local authority,2020-04-08,20,NA,NA,320,NA,NA
Derby,E06000015,Upper tier local authority,2020-04-08,11,NA,NA,330,NA,NA
York,E06000014,Upper tier local authority,2020-04-08,10,NA,NA,111,NA,NA
North Lincolnshire,E06000013,Upper tier local authority,2020-04-08,10,NA,NA,85,NA,NA
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-08,4,NA,NA,65,NA,NA
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-08,21,NA,NA,191,NA,NA
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-08,9,NA,NA,92,NA,NA
Blackpool,E06000009,Upper tier local authority,2020-04-08,13,NA,NA,121,NA,NA
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-08,11,NA,NA,128,NA,NA
Warrington,E06000007,Upper tier local authority,2020-04-08,38,NA,NA,285,NA,NA
Halton,E06000006,Upper tier local authority,2020-04-08,14,NA,NA,173,NA,NA
Darlington,E06000005,Upper tier local authority,2020-04-08,20,NA,NA,107,NA,NA
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-08,11,NA,NA,176,NA,NA
Middlesbrough,E06000002,Upper tier local authority,2020-04-08,5,NA,NA,238,NA,NA
Hartlepool,E06000001,Upper tier local authority,2020-04-08,6,NA,NA,65,NA,NA
England,E92000001,Nation,2020-04-07,4478,4438,40,59964,59890,74
South West,E12000009,Region,2020-04-07,213,NA,NA,2661,NA,NA
South East,E12000008,Region,2020-04-07,715,NA,NA,7994,NA,NA
London,E12000007,Region,2020-04-07,908,NA,NA,16083,NA,NA
East of England,E12000006,Region,2020-04-07,378,NA,NA,4963,NA,NA
West Midlands,E12000005,Region,2020-04-07,393,NA,NA,6412,NA,NA
East Midlands,E12000004,Region,2020-04-07,203,NA,NA,3521,NA,NA
Yorkshire and The Humber,E12000003,Region,2020-04-07,339,NA,NA,4242,NA,NA
North West,E12000002,Region,2020-04-07,763,NA,NA,8782,NA,NA
North East,E12000001,Region,2020-04-07,348,NA,NA,3153,NA,NA
Worcestershire,E10000034,Upper tier local authority,2020-04-07,43,NA,NA,541,NA,NA
West Sussex,E10000032,Upper tier local authority,2020-04-07,55,NA,NA,531,NA,NA
Warwickshire,E10000031,Upper tier local authority,2020-04-07,37,NA,NA,559,NA,NA
Surrey,E10000030,Upper tier local authority,2020-04-07,117,NA,NA,1323,NA,NA
Suffolk,E10000029,Upper tier local authority,2020-04-07,27,NA,NA,377,NA,NA
Staffordshire,E10000028,Upper tier local authority,2020-04-07,57,NA,NA,749,NA,NA
Somerset,E10000027,Upper tier local authority,2020-04-07,10,NA,NA,161,NA,NA
Oxfordshire,E10000025,Upper tier local authority,2020-04-07,72,NA,NA,722,NA,NA
Nottinghamshire,E10000024,Upper tier local authority,2020-04-07,36,NA,NA,561,NA,NA
North Yorkshire,E10000023,Upper tier local authority,2020-04-07,32,NA,NA,378,NA,NA
Northamptonshire,E10000021,Upper tier local authority,2020-04-07,24,NA,NA,616,NA,NA
Norfolk,E10000020,Upper tier local authority,2020-04-07,51,NA,NA,485,NA,NA
Lincolnshire,E10000019,Upper tier local authority,2020-04-07,29,NA,NA,388,NA,NA
Leicestershire,E10000018,Upper tier local authority,2020-04-07,20,NA,NA,444,NA,NA
Lancashire,E10000017,Upper tier local authority,2020-04-07,107,NA,NA,1270,NA,NA
Kent,E10000016,Upper tier local authority,2020-04-07,120,NA,NA,1322,NA,NA
Hertfordshire,E10000015,Upper tier local authority,2020-04-07,78,NA,NA,1252,NA,NA
Hampshire,E10000014,Upper tier local authority,2020-04-07,115,NA,NA,1389,NA,NA
Gloucestershire,E10000013,Upper tier local authority,2020-04-07,54,NA,NA,500,NA,NA
Essex,E10000012,Upper tier local authority,2020-04-07,91,NA,NA,1329,NA,NA
East Sussex,E10000011,Upper tier local authority,2020-04-07,28,NA,NA,274,NA,NA
Devon,E10000008,Upper tier local authority,2020-04-07,25,NA,NA,311,NA,NA
